date,ticker,shares,entry_price,current_price,market_value,unrealised_pnl,unrealised_pnl_percent
2026-07-03,IUSA.L,0.3562046395654303,5614.75,5594.41015625,1992.7548532882138,-7.245146711785992,-0.0036225733558929996
2026-07-03,AAPL,3.3840947546531304,295.5,308.6300048828125,1044.4331806524958,44.43318065249582,0.044433180652495796
2026-07-03,MSFT,2.591815138279048,385.8299865722656,390.489990234375,1012.0778680358908,12.077868035890901,0.012077868035890837
2026-07-03,TSLA,2.0332951459639155,393.4500122070313,393.45001220703125,799.9999999999999,-1.1368683772161603e-13,-1.1102230246251565e-16
2026-07-03,SGLN.L,0.24747133356356546,6061.30810546875,6061.30810546875,1500.0,0.0,0.0
2026-07-03,ETH-GBP,0.3838653592252517,1302.5400390625,1302.5400390625,500.0,0.0,0.0
